brand,model,price,productionYear,mileage,imageUrl,insuranceHistory,inspectionHistory,region,contactNumber,isFraud
kia,k5,20579090,2020,34510,https://example.com/cars/52b42223-5d32-4db5-9d1b-f8f0f831025c.jpg,3,2,Ulsan,010-1923-5498,0
hyundai,sonata,17802328,2019,31921,https://example.com/cars/98958d30-d97e-43ca-b74c-90bda00f699a.jpg,3,2,Ulsan,010-4374-5514,0
hyundai,grandeur,19880727,2024,5745,,9,1,Gyeonggi,010-2627-6165,1
genesis,g90,175950268,2024,1931,https://example.com/cars/2b691ec9-7cfc-4f37-98bc-0aa327e24c95.jpg,3,1,Daegu,010-6789-2549,1
kia,sorento,30482989,2022,4330,https://example.com/cars/f7c60481-418c-44c5-a278-74d869d8be41.jpg,8,1,Sejong,010-8334-3961,1
kia,carnival,39391699,2024,0,,2,0,Incheon,010-5202-9775,0
genesis,gv70,111061794,2021,31427,https://example.com/cars/a3b06b18-f541-4707-8c9f-63ed61ce32af.jpg,2,0,Incheon,010-9776-1893,1
benz,amg gt,109566343,2024,3753,https://example.com/cars/61eef11d-d105-49ac-b0d8-0dbe4a2bb6c2.jpg,3,5,Busan,010-7612-6412,0
hyundai,avante,15246575,2018,32055,https://example.com/cars/ebd557d7-b5b6-4111-8c89-6b75a15191fb.jpg,3,2,Seoul,010-9042-5955,0
kia,carnival,44771604,2021,18060,https://example.com/cars/b6a54fe7-1ca1-4890-b14f-bde208220d0d.jpg,1,2,Busan,010-1062-2238,0
bmw,x6,122983813,2024,1145,https://example.com/cars/12c3a2b1-7f32-46d5-a66d-1702be6ab888.jpg,0,1,Daejeon,010-6032-4285,1
audi,a5,23261911,2018,43032,https://example.com/cars/19b68a52-d44f-436c-8b38-daebbf574143.jpg,1,3,Daegu,010-7921-9637,0
audi,a8,113559728,2018,21160,,2,1,Seoul,010-1171-1871,1
bmw,x6,102175304,2024,0,https://example.com/cars/8562be19-ffdc-4ddc-a706-5992ffc1d248.jpg,0,4,Daejeon,010-5801-3375,0
bmw,x6,98332028,2020,20708,https://example.com/cars/1da1d839-698e-4238-9c61-d537d77a7ce1.jpg,0,3,Gwangju,010-3227-5466,0
genesis,gv70,53964568,2019,57388,https://example.com/cars/2d859a35-db3c-494f-9bed-92364989bda5.jpg,2,5,Sejong,010-4214-6330,0
kia,k5,21981584,2022,4809,,2,0,Gyeonggi,010-5939-3267,1
bmw,x6,75727572,2022,5744,https://example.com/cars/d08f00d1-f67e-48db-a8ca-0debf74de61a.jpg,2,3,Daegu,010-6260-9418,0
genesis,g90,77976661,2022,17995,,3,5,Sejong,010-8785-4439,0
benz,s-class,47399873,2019,32828,,0,3,Daegu,010-2048-4701,1
kia,k5,12163063,2023,8876,https://example.com/cars/34fc2f30-176d-4643-b194-0039b5b5d956.jpg,0,3,Sejong,010-5922-8134,1
benz,s-class,91474936,2022,16533,,2,4,Seoul,010-4997-4099,0
benz,amg gt,155946696,2021,29762,,0,4,Daegu,010-4926-5633,1
benz,amg gt,119635070,2019,9586,https://example.com/cars/2644143f-cb8b-4aa3-b7c3-824affe534a7.jpg,0,3,Incheon,010-3846-8197,1
audi,a5,15159153,2023,8910,https://example.com/cars/c87b82af-c1fa-472a-9ddd-f144628cbad9.jpg,3,5,Incheon,010-1884-9303,1
kia,carnival,34605239,2023,2509,https://example.com/cars/d9d4ee18-4501-49df-8c2e-e114afac4167.jpg,3,5,Ulsan,010-6563-7502,1
kia,sorento,36630114,2019,27184,,1,2,Busan,010-7645-9103,0
kia,k5,44288416,2018,34887,https://example.com/cars/2b63984e-ead2-4794-a5d1-ef1734443d4b.jpg,2,4,Sejong,010-5583-5566,1
benz,amg gt,135021663,2018,61565,https://example.com/cars/e4b7937f-386c-4898-a686-dac404dc3526.jpg,2,1,Seoul,010-7585-6618,0
audi,a8,51472756,2018,68415,https://example.com/cars/d331eb2f-198a-4a38-bcd4-fd588ede9386.jpg,2,5,Daegu,010-9306-1078,0
genesis,g90,98200097,2024,4572,https://example.com/cars/6f4e38f3-90b8-40d6-a8a4-b7240d5b0788.jpg,2,3,Daejeon,010-3770-7501,0
audi,a5,43708576,2023,11656,,1,3,Busan,010-4678-5473,1
bmw,x6,108359320,2019,23563,https://example.com/cars/14bd9778-fa3a-4cd4-be0c-0efd081c4e26.jpg,2,1,Sejong,010-7989-4820,0
genesis,g90,106057249,2023,1633,https://example.com/cars/b8197ea6-da5f-4e96-b227-c358400696ff.jpg,3,3,Busan,010-5613-1157,1
bmw,7series,63309760,2022,1080,,0,4,Seoul,010-3854-1860,1
hyundai,santafe,16549277,2023,3670,https://example.com/cars/4e934c6d-7d6d-47d6-86e9-ecfa7b55dc0e.jpg,0,3,Incheon,010-3141-9732,1
kia,carnival,20597635,2021,13900,,2,3,Sejong,010-6772-7076,1
bmw,x6,118717489,2018,24591,https://example.com/cars/7c8d2dc7-a2ee-43ad-9eec-1921d6385f53.jpg,1,2,Ulsan,010-6345-2098,0
kia,k5,21372618,2021,18241,https://example.com/cars/bebe66ac-f443-41d9-aa82-3321943e370a.jpg,3,0,Gwangju,010-1974-4855,0
kia,sorento,35946914,2024,3011,https://example.com/cars/a605bbf1-ae29-447d-b7ae-0c37e6459f17.jpg,3,0,Incheon,010-3791-2121,0
genesis,gv70,27906685,2019,40632,https://example.com/cars/030721e9-50f8-4b0b-ba86-8a30e69b0e84.jpg,3,3,Busan,010-9255-4860,1
hyundai,avante,15872493,2020,4676,,3,4,Daegu,010-4196-1829,1
hyundai,sonata,47112076,2024,0,https://example.com/cars/19775e74-4897-4980-9229-e0fcee4c3d29.jpg,1,0,Gyeonggi,010-7220-9993,1
benz,amg gt,119832763,2019,10833,https://example.com/cars/b77b147e-eed9-4734-9d52-ca08b67eea5a.jpg,2,2,Busan,010-9536-5459,1
kia,carnival,45852719,2023,7225,https://example.com/cars/9abe6413-6d3a-4573-8f8f-70af9fd0c324.jpg,2,2,Daejeon,010-8628-7075,0
hyundai,sonata,24240404,2019,36465,https://example.com/cars/4065f8d3-64e4-49c6-a6a3-e19c4d9d4ec9.jpg,0,1,Sejong,010-6162-8708,0
hyundai,avante,26676492,2018,51405,,0,4,Seoul,010-5905-5784,0
hyundai,sonata,20005922,2020,8427,https://example.com/cars/3758b4fe-f078-4012-8779-25e255ee0383.jpg,1,3,Incheon,010-6355-8044,1
genesis,g90,109524424,2023,12227,https://example.com/cars/907f8a6f-ef3d-42d8-b644-3f1736acd53e.jpg,2,1,Sejong,010-9911-9165,0
benz,amg gt,96294078,2022,12493,,0,3,Incheon,010-8354-6062,0
kia,carnival,23677666,2021,16561,https://example.com/cars/c3ff9119-ad61-47e1-82db-8a90ce1c2a84.jpg,0,3,Busan,010-2000-8022,1
hyundai,sonata,21592316,2021,13528,,1,5,Ulsan,010-4819-9923,0
bmw,7series,46629237,2023,4694,https://example.com/cars/9657be16-1783-4773-a3e6-0982ff65dcbc.jpg,1,1,Seoul,010-3203-5192,0
kia,carnival,43046722,2021,15926,https://example.com/cars/95deb2a8-7e2c-4859-b5bf-3be31be666bc.jpg,3,1,Ulsan,010-4186-1250,0
genesis,g90,182181856,2021,18891,,3,2,Ulsan,010-6226-4648,1
genesis,gv70,62273268,2021,24163,https://example.com/cars/750bc5d1-450c-4b10-9360-2d22c3360719.jpg,0,4,Daegu,010-3107-3399,0
audi,a8,31990447,2019,48266,https://example.com/cars/fe445630-6b1e-4ca1-b83b-636b5bd2156c.jpg,1,3,Incheon,010-8245-8599,1
hyundai,avante,21010315,2020,1448,https://example.com/cars/a90859cb-e582-4a31-af29-96bb3d5824a2.jpg,3,0,Daegu,010-7721-3294,1
audi,a5,36329057,2024,1662,,1,1,Seoul,010-5195-2595,0
benz,amg gt,94747538,2019,30754,,1,3,Daejeon,010-2491-6717,0
bmw,x6,77171117,2022,22461,https://example.com/cars/327232de-7371-40b3-877b-115de9844260.jpg,1,2,Busan,010-2031-5316,0
audi,a8,56661988,2019,34102,https://example.com/cars/541b35e1-a934-4f62-aec4-9fe7c8c0d475.jpg,0,2,Gwangju,010-7125-2219,0
hyundai,santafe,45187800,2022,1754,https://example.com/cars/f35caf53-7c3c-49d2-bfed-ae6a9c4da95b.jpg,2,1,Daegu,010-3199-8761,1
genesis,gv70,104047994,2020,21135,https://example.com/cars/84518b43-436e-47ce-96a5-d57f9688bb86.jpg,0,4,Ulsan,010-1327-4902,1
hyundai,santafe,28342045,2019,53362,https://example.com/cars/00527bc6-07e0-4a4b-98ce-1d8dafc27cba.jpg,0,3,Busan,010-4081-9730,0
benz,s-class,120009463,2019,50058,https://example.com/cars/88a715ca-ab99-47ca-bf2b-551eb3649947.jpg,2,5,Daejeon,010-2478-6419,0
bmw,x6,70726982,2021,27942,https://example.com/cars/f4159560-4f92-4e5b-a45a-4078f1629342.jpg,0,2,Ulsan,010-6058-8267,0
hyundai,avante,23445030,2023,14286,https://example.com/cars/f4e11127-db08-469d-a712-22955a1fe3d2.jpg,1,5,Busan,010-2023-2363,0
audi,a5,22638122,2018,54994,https://example.com/cars/2217e122-3944-4bf5-b360-430408e8d110.jpg,1,1,Sejong,010-8493-6515,0
hyundai,grandeur,30297392,2024,491,https://example.com/cars/23f67418-8f92-44de-8f7d-9274a282c0df.jpg,9,5,Busan,010-6241-9470,1
bmw,x6,240996608,2023,16673,,2,2,Seoul,010-2438-3912,1
audi,a8,115916414,2024,0,,1,5,Seoul,010-3116-5078,1
benz,amg gt,112846718,2019,6351,https://example.com/cars/73856720-3c5c-4f10-979c-e613f1248388.jpg,1,4,Ulsan,010-1769-8216,1
audi,a5,36307036,2020,27740,https://example.com/cars/8b89a4dd-94c8-4051-9b36-e0b1bb802036.jpg,2,4,Daejeon,010-8115-3025,0
kia,carnival,30773572,2019,17593,https://example.com/cars/29f041f0-73ff-4265-b954-396d37e917cf.jpg,1,4,Ulsan,010-7818-7645,0
bmw,x6,76294464,2022,19857,https://example.com/cars/3036ecf5-f60a-4a70-8ce5-19abb7b912c8.jpg,3,4,Seoul,010-6581-5866,0
bmw,x6,83988564,2021,29955,https://example.com/cars/fa7be278-a4ae-4eee-9745-6f3018bc9620.jpg,3,0,Gyeonggi,010-9331-1684,0
audi,a8,70112194,2020,19021,,7,0,Gwangju,010-6591-6126,1
audi,a5,20948730,2023,5899,,2,4,Gyeonggi,010-5297-7607,0
kia,carnival,30073441,2020,9000,https://example.com/cars/7086d728-cfe8-4286-a273-4285d2076524.jpg,1,2,Busan,010-1055-9163,1
benz,amg gt,127589295,2023,9267,,3,4,Sejong,010-2122-6740,0
hyundai,grandeur,32284033,2024,0,https://example.com/cars/fb809621-2447-4815-9496-d6d5f456f1f9.jpg,1,3,Gwangju,010-2074-4925,0
audi,a5,27178353,2023,4348,https://example.com/cars/7abce14f-0e8c-47b9-a986-4c533b93858f.jpg,2,1,Seoul,010-5068-7059,0
audi,a5,69536848,2020,20925,https://example.com/cars/8177839b-7fd1-403b-bce2-f411c4b8d265.jpg,2,3,Sejong,010-3748-6349,1
bmw,x6,83866334,2023,1127,,1,2,Gyeonggi,010-9443-6437,1
kia,k5,16717250,2021,40541,https://example.com/cars/051a29bd-c9d7-4407-b076-726ad7dfad47.jpg,3,2,Sejong,010-9906-2180,0
genesis,g90,160895982,2021,21437,https://example.com/cars/37a8df08-1f2b-4d06-992f-44cc1343e1a1.jpg,0,0,Daegu,010-2259-7299,1
genesis,g90,103872740,2021,14743,https://example.com/cars/20498393-855c-4008-a8ba-c9ebe39d83ea.jpg,3,2,Incheon,010-9099-8160,0
bmw,7series,71765898,2018,56079,,3,5,Gyeonggi,010-5460-2998,0
bmw,7series,77293948,2023,3997,https://example.com/cars/5b906422-1eaa-4101-9346-df39a14ab9a8.jpg,1,0,Daegu,010-6163-1459,0
bmw,7series,63536418,2019,50774,https://example.com/cars/2ca6dc82-97cb-4e2a-9226-5349b6aa67db.jpg,0,5,Incheon,010-5412-8152,0
audi,a8,112990194,2019,33613,,2,5,Gyeonggi,010-3011-1567,1
audi,a5,34165248,2020,15618,https://example.com/cars/689e1cc8-d978-4ea9-81e7-1f097d2f338a.jpg,1,0,Gwangju,010-5141-2898,0
hyundai,sonata,23593688,2022,11889,https://example.com/cars/8369509b-623b-4755-a726-a4c64f5c1983.jpg,3,0,Gwangju,010-5690-8099,0
audi,a8,97488288,2022,16017,,3,2,Incheon,010-6769-8169,1
audi,a8,62155899,2023,1207,https://example.com/cars/c86c62e3-fc7b-472b-a669-f28600201709.jpg,1,3,Gyeonggi,010-2939-4198,1
bmw,7series,44389322,2018,65088,https://example.com/cars/c90b3f6e-c747-40ba-ae85-1499614be3db.jpg,2,5,Gyeonggi,010-1355-2970,0
audi,a5,27994016,2019,43255,https://example.com/cars/8bf6e264-8d5f-4d45-b6ea-1d7ea5149bb3.jpg,8,4,Sejong,010-6169-4373,1
hyundai,grandeur,22248439,2019,44021,,0,3,Gwangju,010-7998-5454,0
hyundai,sonata,20867468,2020,36753,,5,5,Daejeon,010-3146-4879,1
kia,carnival,29477331,2019,34601,https://example.com/cars/e499da55-c300-4f3f-b8f5-13e3e523ef2f.jpg,1,2,Gyeonggi,010-2577-4429,0
benz,s-class,87315145,2021,11584,https://example.com/cars/115e706e-6dc8-4795-b5a7-074594a39754.jpg,3,3,Incheon,010-4930-2579,0
genesis,g90,106046475,2020,31715,,3,1,Daejeon,010-7774-9293,0
hyundai,grandeur,30080852,2022,4377,,1,1,Daegu,010-6856-3203,1
audi,a5,23594444,2023,9309,,3,2,Daegu,010-1211-2501,0
genesis,g90,91055094,2020,28990,https://example.com/cars/fdd09b9b-0860-4286-aa05-90c316d9b8be.jpg,0,1,Daejeon,010-9700-4055,0
genesis,gv70,61558017,2019,39870,https://example.com/cars/87f13465-f917-4dc6-bd71-3975d72f3e97.jpg,3,1,Ulsan,010-4611-9572,0
hyundai,avante,27115572,2021,29049,,1,4,Incheon,010-1319-6729,0
bmw,7series,32026927,2018,49049,,3,0,Incheon,010-4207-7985,1
hyundai,sonata,24301924,2024,0,https://example.com/cars/a2c48b3c-7101-4241-9ddc-2d83e8b9c328.jpg,3,1,Busan,010-1111-6558,0
audi,a5,24489108,2021,6319,,1,0,Busan,010-4111-6509,1
genesis,g90,68164320,2020,43443,https://example.com/cars/380a7d38-f5eb-4a6b-8bf7-a1678103d2e5.jpg,1,2,Daejeon,010-5247-1388,0
kia,k5,14105686,2019,42531,https://example.com/cars/c649f11b-fb3c-4821-ac82-c74e79b69323.jpg,1,0,Incheon,010-8492-8660,1
hyundai,sonata,22652291,2019,34914,https://example.com/cars/a3477295-4b26-4f4c-8f14-d952d19e422a.jpg,1,2,Seoul,010-4220-8072,0
genesis,g90,78019997,2023,1427,https://example.com/cars/c72f64b9-cded-4d0e-b80c-77055cac12da.jpg,2,0,Sejong,010-6025-4441,1
hyundai,sonata,50035550,2021,33311,,1,3,Seoul,010-7022-5000,1
benz,amg gt,112859612,2019,47569,,3,1,Sejong,010-4950-4091,0
hyundai,grandeur,21045592,2024,0,https://example.com/cars/9106d7a0-ec89-4558-9186-1872f615e5f5.jpg,0,3,Seoul,010-1726-9887,0
kia,carnival,28482713,2020,37327,https://example.com/cars/81b30a17-f4fe-44cb-a41f-e7029cb15f2a.jpg,8,3,Gyeonggi,010-8216-6129,1
hyundai,grandeur,15120329,2022,9558,,0,1,Ulsan,010-5215-7845,1
benz,amg gt,96006459,2020,42708,https://example.com/cars/aa14b628-579c-476e-a929-ddb6bd82d770.jpg,0,5,Gwangju,010-7259-5431,0
kia,carnival,21413221,2023,6142,https://example.com/cars/fc3a9a8e-ed51-4233-b243-cb92ab40fdad.jpg,3,4,Busan,010-1618-6302,1
bmw,7series,43341697,2022,5453,https://example.com/cars/42ee58fd-372c-499d-a0f6-9b3ca26fbf10.jpg,2,3,Incheon,010-8805-4372,0
hyundai,avante,16196024,2020,20761,,2,2,Daejeon,010-6677-8202,0
genesis,g90,95164302,2018,60500,,1,4,Daejeon,010-4943-2721,0
benz,amg gt,131584510,2024,3567,https://example.com/cars/409520e0-bab5-4b04-99e2-9c66b27ea069.jpg,3,2,Busan,010-8330-3532,0
audi,a5,32333736,2019,49091,https://example.com/cars/51af8d76-d938-4afc-9ccc-0bd56e74ec54.jpg,2,2,Gyeonggi,010-9186-9365,0
genesis,g90,156300744,2022,15855,https://example.com/cars/db34e37c-fb56-4c70-a89b-ad2d9580e914.jpg,3,4,Busan,010-3425-2296,1
kia,sorento,27797687,2024,0,https://example.com/cars/fd5a5ebc-f06f-4a78-b918-ef6078e9e00f.jpg,3,5,Gyeonggi,010-4924-4979,1
audi,a5,29500472,2021,24581,,0,0,Busan,010-5029-2294,0
kia,sorento,29476255,2018,29547,https://example.com/cars/e1623c63-ef61-42c6-b535-024f5167bb66.jpg,1,2,Daejeon,010-5195-3969,0
genesis,gv70,45296521,2024,2966,https://example.com/cars/b8c51fac-c1ad-4cc1-bce4-265de9cbbb4e.jpg,0,0,Daegu,010-4592-5423,0
kia,carnival,32002891,2019,23909,https://example.com/cars/345d638a-364a-4798-84a4-09c1bb115331.jpg,1,0,Busan,010-1093-1340,0
audi,a5,22134184,2024,5519,https://example.com/cars/aa1607e7-1132-46f8-876b-380ffe293bbe.jpg,1,1,Gyeonggi,010-6572-3095,0
audi,a8,60633923,2023,10541,https://example.com/cars/77a44cd8-bbd4-4810-a4d5-14d589bc88a3.jpg,3,5,Daegu,010-9910-5540,0
kia,sorento,39520518,2022,17687,https://example.com/cars/13196f14-9fa8-4cd3-a8fb-16c83044b327.jpg,2,4,Daegu,010-2425-6802,0
hyundai,avante,17844384,2019,22534,https://example.com/cars/40b59adc-1c38-4bed-9526-14533941f8b4.jpg,1,0,Gyeonggi,010-6439-1360,0
audi,a5,27041594,2018,63346,,2,5,Ulsan,010-8726-1570,0
hyundai,santafe,40381324,2018,48922,https://example.com/cars/0ae55a0c-bfe1-4e9a-8b87-695c9c94225f.jpg,9,2,Gyeonggi,010-7688-4970,1
genesis,gv70,38375771,2018,30647,https://example.com/cars/7fe9938b-0f37-4fce-bf6c-ef7ff956c991.jpg,0,1,Daegu,010-2502-1595,0
bmw,7series,73531753,2024,2033,https://example.com/cars/4c7fd1ec-3cc9-4458-bc17-8b62ca31564a.jpg,0,5,Busan,010-1875-8711,0
hyundai,grandeur,30420869,2020,22557,https://example.com/cars/d2acdbda-0bf6-4f11-8f01-bb500a41f177.jpg,1,0,Ulsan,010-1696-8110,0
kia,carnival,34212263,2021,24727,https://example.com/cars/c7a2dc68-0697-426f-8b55-7d07f121aa20.jpg,2,4,Sejong,010-4112-8604,0
hyundai,santafe,59920424,2021,30503,https://example.com/cars/93fc4789-a5c9-4b2d-8332-59530f401920.jpg,1,4,Daegu,010-8961-5631,1
audi,a5,13206588,2021,24932,https://example.com/cars/c9a1068b-dfeb-4269-91ee-8df3964c9477.jpg,3,1,Ulsan,010-6405-6113,1
audi,a8,76525500,2019,42420,https://example.com/cars/560d7af7-196e-4ef0-b75f-b6da060b774f.jpg,1,0,Ulsan,010-4842-6709,0
kia,sorento,50428424,2018,50840,,0,5,Seoul,010-2268-9308,1
benz,s-class,151906410,2020,41211,,1,3,Ulsan,010-6512-8398,1
kia,k5,15577277,2023,9283,,9,4,Incheon,010-8006-4396,1
bmw,7series,52074925,2020,15776,https://example.com/cars/d1b10382-30cf-4aa1-a9f6-2cb374c1f901.jpg,3,5,Busan,010-3393-1114,0
benz,amg gt,59585002,2024,1550,https://example.com/cars/dfa87385-7d25-4ca2-8906-7403c64638ff.jpg,3,2,Busan,010-9685-3248,1
hyundai,grandeur,30654181,2022,14281,https://example.com/cars/6ddf5604-22f1-43c0-91ba-bf49dab3042f.jpg,3,0,Gwangju,010-4671-2879,0
benz,s-class,75785839,2021,6176,https://example.com/cars/e6eef8fc-4333-4e36-b678-e223098f0594.jpg,0,3,Gwangju,010-7965-3454,0
bmw,7series,52241549,2023,7574,,9,5,Busan,010-5979-6823,1
hyundai,avante,25699539,2021,14232,https://example.com/cars/29a0e9de-52f3-4af4-bd66-0ca6bf6e364e.jpg,1,2,Sejong,010-3063-5338,0
benz,amg gt,112457793,2022,10514,https://example.com/cars/b9faaf09-b596-499f-bcf3-c640cd783aa2.jpg,5,4,Incheon,010-6722-6434,1
kia,k5,39674572,2021,29357,https://example.com/cars/8a4bf4f7-f98e-4e8f-aa02-236db9375273.jpg,3,3,Busan,010-1448-6851,1
bmw,x6,103799022,2024,0,,7,3,Seoul,010-6076-5822,1
benz,amg gt,89479427,2024,0,https://example.com/cars/d4e06c25-683b-455b-820e-b9d513fb1f8f.jpg,0,1,Sejong,010-6795-7941,0
hyundai,grandeur,10454757,2021,28017,https://example.com/cars/66b9581c-c79d-4fce-9534-f4940aebb2c4.jpg,0,5,Gyeonggi,010-7008-3202,1
hyundai,avante,19580670,2022,9799,https://example.com/cars/90da3dfc-4628-4f14-a057-765a849e6dc3.jpg,6,2,Gyeonggi,010-1352-8377,1
hyundai,grandeur,31024023,2022,4162,https://example.com/cars/9df09380-ac57-4c1a-b6d7-966a75a910bb.jpg,1,5,Busan,010-8169-3943,0
hyundai,avante,22393189,2022,13640,,0,2,Gwangju,010-4183-7116,0
benz,s-class,39719371,2019,35396,https://example.com/cars/0b3d3ad8-6416-4289-85dc-f41146ed761a.jpg,1,2,Ulsan,010-2270-5894,1
genesis,g90,72836541,2021,30668,https://example.com/cars/f0cf2e6f-d7d4-4ec5-af0b-5ae37285d948.jpg,1,5,Daegu,010-1278-4656,0
benz,s-class,123252878,2020,13480,https://example.com/cars/298366ca-7a4c-4ee0-a647-b309fc5b8c4b.jpg,3,1,Daegu,010-8069-1097,0
benz,s-class,102882087,2022,11069,https://example.com/cars/9db41d07-d5ab-4cf9-8e40-b2ff7e7fc153.jpg,3,5,Daegu,010-9225-2891,0
audi,a8,29370053,2018,44542,https://example.com/cars/97972dc4-24e2-45bc-ae03-ad8929b7b805.jpg,3,0,Gyeonggi,010-2127-7831,1
genesis,gv70,28327575,2021,10934,https://example.com/cars/3ac4d751-0848-4266-ba4d-af53b4d20ef8.jpg,3,1,Sejong,010-4913-4214,1
audi,a5,24835500,2024,3543,https://example.com/cars/d7187c8e-2951-4fbc-b7b0-f54845c963ed.jpg,2,0,Incheon,010-3870-5734,0
genesis,gv70,40194256,2018,42867,https://example.com/cars/01f37c6e-1e09-40a2-bf3c-84bf60ece511.jpg,1,5,Gyeonggi,010-6288-2491,0
benz,s-class,107192006,2023,9680,,1,3,Ulsan,010-9675-7521,0
audi,a5,21415914,2024,0,https://example.com/cars/5f07dbc0-9f5c-48a8-af91-ef87c0f8df35.jpg,3,4,Daegu,010-9807-8138,0
audi,a8,76820070,2019,58495,https://example.com/cars/b7b56dc4-4d6e-49b8-93f0-f4e1e6086b63.jpg,2,0,Sejong,010-4164-3947,0
bmw,x6,98597716,2019,46071,,2,2,Gwangju,010-9079-2829,0
audi,a5,25663489,2024,820,https://example.com/cars/b8027d09-8fc7-43a2-8787-c1144470ae4a.jpg,2,3,Gwangju,010-7610-5496,1
kia,k5,16277950,2020,38935,https://example.com/cars/c2dd7008-c730-4c70-a99e-0a1c237f6614.jpg,2,1,Seoul,010-6009-8226,0
genesis,g90,64078142,2021,23802,,3,5,Busan,010-5248-2318,0
hyundai,grandeur,15871917,2018,23259,https://example.com/cars/0390aab9-abe3-4e17-9248-952df7c4157e.jpg,0,1,Incheon,010-3083-9018,1
genesis,g90,71768104,2020,23534,https://example.com/cars/3ac3a320-bcef-41a0-a18f-f42ebebfc1ab.jpg,0,2,Daegu,010-4044-6098,0
hyundai,grandeur,49817594,2020,21271,https://example.com/cars/ca64b27e-cee5-42c1-8c82-c64eac0759e8.jpg,3,4,Sejong,010-2760-3069,1
bmw,7series,34296016,2021,30320,https://example.com/cars/8a456565-ebac-4216-baec-cdcfdbacd457.jpg,2,1,Busan,010-3107-4867,1
hyundai,sonata,22383791,2019,31340,https://example.com/cars/9da6573c-da13-4f40-823b-ec25c9cb681a.jpg,0,2,Daejeon,010-5007-9291,0
audi,a5,13997299,2022,14054,https://example.com/cars/668253fb-9610-452e-93fa-293d93ecc818.jpg,1,4,Gwangju,010-1444-1370,1
kia,k5,19771894,2018,66925,https://example.com/cars/09c3fe8b-8734-4710-b841-17602f39bc3c.jpg,3,3,Gwangju,010-8491-5583,0
kia,sorento,25393980,2021,13080,https://example.com/cars/30e57c83-8729-41e7-8567-bbad4691587d.jpg,9,0,Ulsan,010-5269-2745,1
kia,k5,27190139,2019,23152,,2,1,Sejong,010-3100-1505,0
audi,a8,69076558,2021,21697,,5,5,Sejong,010-7445-5993,1
genesis,gv70,43947174,2019,35931,https://example.com/cars/d356b8d8-03f4-4182-b60c-8c1503cad851.jpg,2,3,Daejeon,010-8335-4181,0
bmw,7series,64355806,2019,5152,,0,2,Gyeonggi,010-4172-9475,1
benz,amg gt,236919804,2023,10293,,0,0,Ulsan,010-8309-2322,1
bmw,7series,42708440,2024,4752,,6,5,Gyeonggi,010-6337-8451,1
audi,a8,81219268,2022,9415,https://example.com/cars/8f25a47d-269c-4e37-ba93-0f09b794f3c4.jpg,0,1,Busan,010-8109-8084,0
benz,amg gt,94922099,2022,2545,https://example.com/cars/1d196b6e-17ad-4dcb-8d6f-05f6d6a4bcf0.jpg,2,3,Sejong,010-4370-1699,1
bmw,7series,68255526,2024,0,,3,2,Gyeonggi,010-2791-3918,1
hyundai,avante,18375072,2024,0,https://example.com/cars/ecb5cb2c-6299-4955-933a-862089def6b3.jpg,1,2,Seoul,010-7057-8940,0
hyundai,avante,27514852,2021,4432,https://example.com/cars/4445bab2-4115-4e07-a827-87223a585a11.jpg,2,2,Busan,010-7484-2673,1
audi,a8,70215874,2019,53114,https://example.com/cars/7babd69a-853b-4420-adf9-44664657a493.jpg,2,5,Ulsan,010-7851-8458,0
hyundai,avante,26431339,2020,23802,https://example.com/cars/f26144cb-a9c0-499d-b6cf-b134f1d82c98.jpg,0,3,Sejong,010-8547-3452,0
kia,carnival,53460470,2018,31890,,0,1,Busan,010-7331-4948,1
kia,sorento,85173094,2021,9407,https://example.com/cars/99d6fa26-28b7-4296-8d47-ab1680985b5f.jpg,3,3,Sejong,010-2710-8613,1
hyundai,grandeur,20833816,2018,10000,https://example.com/cars/9435538d-78d8-411a-89f7-554a814181fd.jpg,2,1,Busan,010-3999-1414,1
kia,carnival,33770533,2023,8310,https://example.com/cars/13710710-27f0-43f8-b1ac-12f762c0adb4.jpg,0,3,Incheon,010-5279-7389,0
kia,sorento,30433584,2019,58694,https://example.com/cars/8f54c0ca-3fb4-4679-a7b8-9f454bae8a24.jpg,3,0,Busan,010-6162-9283,0
hyundai,avante,12788267,2020,22449,https://example.com/cars/68c13293-855b-4819-b644-9bcd2559a217.jpg,2,5,Sejong,010-6557-2687,1
hyundai,santafe,29215636,2018,5569,https://example.com/cars/c2913f0a-7b2d-47c5-84f1-692a9e020a42.jpg,0,2,Seoul,010-7313-3495,1
audi,a5,12861821,2022,19805,,1,0,Daegu,010-3245-5613,1
kia,k5,10615508,2020,48719,https://example.com/cars/d92caa46-6fc1-49df-a3c0-370270c877f5.jpg,3,3,Ulsan,010-4410-2852,1
kia,carnival,30665366,2023,10289,,6,5,Busan,010-2027-2733,1
benz,s-class,102450064,2023,3344,https://example.com/cars/ea8bbe8f-0732-4607-b5af-e4e3373646fd.jpg,5,5,Ulsan,010-6081-9811,1
benz,s-class,198518582,2021,28809,,3,1,Busan,010-2610-9805,1
benz,s-class,99473681,2023,9626,https://example.com/cars/22d85c64-5bcd-4157-8d2c-564ebd82fa06.jpg,0,1,Incheon,010-6499-5588,0
genesis,g90,83159791,2021,32428,https://example.com/cars/7cb37df7-c8a1-4f84-b35d-df1494484230.jpg,2,5,Gyeonggi,010-1329-2715,0
genesis,g90,80561487,2020,32640,,1,3,Gyeonggi,010-6630-6100,0
